user_id,proba
user_9910,0.9905733630271427
user_9888,0.8605771142217321
user_35147,0.9582014334684134
user_54104,0.577977483044219
user_31898,0.8155595757227186
user_1355,0.998060424092361
user_56348,0.6462696885756599
user_3758,0.981028333310419
user_48544,0.4422748967322674
user_42532,0.9768274464480113
user_54949,0.9256796524166893
user_41797,0.9969771688610499
user_34489,0.9906942006702342
user_31781,0.9647405591596121
user_7556,0.8243918710170783
user_42638,0.9772301929248998
user_37210,0.4422748967322674
user_7928,0.9937008695817849
user_28389,0.9961051225745581
user_40582,0.9439429408234583
user_46043,0.901263297638304
user_32419,0.814497296976148
user_49838,0.5095173632105189
user_7244,0.7861558799499258
user_29421,0.982626832113828
user_47837,0.4422748967322674
user_50705,0.9279983147188009
user_40722,0.4422748967322674
user_29994,0.4422748967322674
user_42807,0.9911906252960808
user_40290,0.8751256984699649
user_47037,0.4422748967322674
user_20712,0.8349322741813308
user_35688,0.8243918710170783
user_47285,0.97049277474571
user_55106,0.8437523341820318
user_21058,0.9207633242194379
user_53389,0.9756532075914506
user_20373,0.8413495867235794
user_52812,0.9955041410283577
user_35647,0.9906355812649629
user_24113,0.9628243269295267
user_2414,0.8874973748068584
user_690,0.9922267843513554
user_18841,0.6168409790234377
user_40371,0.4422748967322674
user_20215,0.9814950980868384
user_5629,0.9838257145825979
user_36355,0.8609728682388089
user_3257,0.9570595727326731
user_40965,0.743844724703745
user_52238,0.7116687735604088
user_31092,0.7131978399922884
user_12143,0.9518562153465379
user_53313,0.8579419172983251
user_12214,0.9855947452300811
user_51492,0.8224370684746621
user_32866,0.898869116804731
user_718,0.5095173632105189
user_32083,0.8396987401534158
user_3942,0.9892769467746328
user_491,0.8633957980803537
user_14901,0.9465178607821707
user_46197,0.9940725123029065
user_39707,0.6278588899575552
user_14253,0.9744842936048767
user_51111,0.9991544689846376
user_1978,0.7476113770333104
user_40014,0.9645004902254968
user_13694,0.8616971770005316
user_50861,0.4422748967322674
user_20838,0.827201132818905
user_11236,0.8251866542837332
user_9606,0.8553817915667951
user_33201,0.8915885106065634
user_38577,0.8860915980804346
user_16420,0.9855816538982316
user_44423,0.9399966537979373
user_29181,0.9243883060295628
user_41470,0.9223905096433428
user_16259,0.7289151807465547
user_26451,0.96604414206179
user_47044,0.9429966820384419
user_9274,0.7131978399922884
user_33858,0.9924738071960277
user_48499,0.9690475426808659
user_4602,0.973689307427991
user_42479,0.9293823022798869
user_26582,0.7131978399922884
user_6769,0.9645004902254968
user_35641,0.9924987537793017
user_38574,0.9991090346384431
user_33198,0.8035495994652879
user_48176,0.958364770168276
user_35931,0.4422748967322674
user_51677,0.9256796524166893
user_51160,0.9680852841819689
user_50994,0.5095173632105189
user_54710,0.4422748967322674
user_56804,0.8904062011432523
user_33760,0.9974748181985651
user_37413,0.9705131118202722
user_55349,0.9503754413475329
user_13599,0.6648418340178445
user_9926,0.9465178607821707
user_4271,0.980137049739977
user_48928,0.9783219988814421
user_27721,0.9562466728418044
user_3790,0.7131978399922884
user_37293,0.9636230530032321
user_22399,0.9050145410382728
user_23484,0.9931755880400651
user_11567,0.9084514754521895
user_31574,0.9309893691572437
user_805,0.9048265320092544
user_35053,0.7131978399922884
user_9113,0.9226132371807855
user_7484,0.4422748967322674
user_996,0.9825387024312185
user_18876,0.9278664326141725
user_23250,0.9959528538398786
user_2594,0.9914574111515481
user_44927,0.9200568628429606
user_20997,0.7131978399922884
user_44796,0.7131978399922884
user_43828,0.9825067712614702
user_5527,0.9718702997496608
user_23198,0.7893698673218384
user_1256,0.9601759959981182
user_48006,0.9897229765780893
user_53495,0.9064367996210309
user_50621,0.9991316548388752
user_28631,0.986181982243132
user_49619,0.9840020531982598
user_47166,0.9783254552931077
user_43865,0.926270750282241
user_14368,0.9697848983050285
user_20825,0.9354026106996922
user_20157,0.9972424343491917
user_26470,0.9971051477592356
user_20889,0.8101133295505148
user_53344,0.9789110363141583
user_9501,0.8251866542837332
user_54719,0.9934790733078961
user_43429,0.9706556211968353
user_9433,0.9904332843069957
user_37813,0.9804024585295154
user_26523,0.9743354174012848
user_57330,0.9899891875312703
user_3578,0.7131978399922884
user_24451,0.871759489427109
user_36339,0.9848765175848524
user_57398,0.9740055323033263
user_7820,0.9963478767392401
user_23976,0.7842123158608305
user_3084,0.7131978399922884
user_24422,0.9930165896241543
user_15627,0.9423103581574432
user_922,0.9843499587825058
user_51495,0.9976618717516456
user_1354,0.6278588899575552
user_56260,0.9795235039837978
user_40375,0.7131978399922884
user_54050,0.8046963535256646
user_2939,0.8041044410328239
user_3549,0.9869720692159853
user_36960,0.9769457567977039
user_20411,0.9102278150007083
user_55231,0.8609728682388089
user_1713,0.8789168725661985
user_25429,0.9782660424846967
user_13082,0.9918251128253013
user_30327,0.9948564540262892
user_13682,0.7493763182319816
user_32397,0.9992148974436624
user_56764,0.987046895099476
user_48166,0.8969361521089405
user_32047,0.8928015437119848
user_10530,0.989740961791159
user_41173,0.9200568628429606
user_915,0.8920644479913767
user_45595,0.8913080655650258
user_56988,0.9812387840478969
user_29331,0.9564099715280697
user_34256,0.7131978399922884
user_43817,0.9335278883362567
user_57217,0.9961346571631813
user_16238,0.7616105202523562
user_30120,0.9777160371946075
user_4580,0.9145129921108119
user_19798,0.926618157942982
user_9965,0.9048265320092544
user_44255,0.9733321964297
user_43884,0.9893592851791356
user_3581,0.9979181968196272
user_55881,0.9742294950073389
user_16492,0.9893804928226958
user_30968,0.9714369136675963
user_37241,0.7493763182319816
user_50107,0.8567090816203058
user_31473,0.9779867766825558
user_51221,0.5497743370523045
user_19630,0.9050227258943464
user_48608,0.9331172242154083
user_16375,0.9701201736560535
user_14951,0.9826798358836272
user_55094,0.960247771848983
user_57341,0.7131978399922884
user_1738,0.9948313478640953
user_47336,0.9914737021696739
user_34536,0.995224476285094
user_44456,0.9803458905179991
user_1913,0.9911380911422908
user_24335,0.7131978399922884
user_5218,0.9479066501834911
user_56562,0.7314374109202949
user_4419,0.9850699705972955
user_1909,0.9867122045452379
user_37048,0.9519433979187293
user_40201,0.4422748967322674
user_29697,0.9985186447874218
user_22413,0.9947437765459062
user_13360,0.9960209887895054
user_41160,0.9934156545758588
user_39250,0.7131978399922884
user_21832,0.9864900317264835
user_8456,0.8725365336555714
user_20898,0.9364819031360135
user_13720,0.953908403570951
user_14915,0.9913721979946236
user_35042,0.9325919370581914
user_31573,0.9340224143618944
user_2731,0.972404157751585
user_51851,0.9148183496637786
user_793,0.993146717288698
user_12755,0.9820254239047266
user_45986,0.9994441116514806
user_2665,0.9717137392964672
user_47523,0.9654150962533524
user_12271,0.9439672123965092
user_42490,0.9243883060295628
user_50298,0.996341681830462
user_50231,0.954941333434825
user_10218,0.9277654807858584
user_43178,0.9655313884593701
user_14283,0.8426461116903531
user_33207,0.8251866542837332
user_12213,0.9807998865460706
user_27814,0.8226333155271423
user_39395,0.988316686640358
user_6075,0.8989011341267243
user_5864,0.9902398300021401
user_30663,0.8120871977945051
user_37677,0.99609449316932
user_39983,0.9797436679858571
user_19409,0.99046319606251
user_32564,0.9679132862800908
user_25584,0.8380343572053572
user_42584,0.9842605386849584
user_33740,0.9511178767817294
user_43627,0.9840149638999942
user_27352,0.9131637626738419
user_54608,0.7131978399922884
user_51295,0.9694788997900502
user_38741,0.7935830278423274
user_56583,0.8251866542837332
user_23881,0.9842035373807277
user_13156,0.9949276616698401
user_23309,0.8120871977945051
user_34900,0.9969958084413748
user_5187,0.9948018358160681
user_19376,0.9930626604101275
user_27682,0.989299956285674
user_3458,0.9777160371946075
user_417,0.967091374510078
user_42821,0.9448573362752454
user_46248,0.9790985262407333
user_50883,0.8783340008286378
user_11457,0.9580839943451777
user_35204,0.9974253152208781
user_23497,0.9357081463758301
user_41206,0.9599313838488193
user_43638,0.7131978399922884
user_37329,0.9928636739113388
user_1437,0.988636358070017
user_2531,0.9941612005208574
user_36490,0.9875907682411916
user_31427,0.9594060522359485
user_5955,0.9623253285188799
user_31875,0.9627605126379721
user_55787,0.9890782214067775
user_36325,0.9906877938985358
user_15794,0.9979100358361054
user_35057,0.9378840172284276
user_8912,0.8187839288985453
user_12553,0.7131978399922884
user_8130,0.9907409609989711
user_35126,0.9250675001802289
user_32161,0.9109045451587227
user_33411,0.9831572503090802
user_21142,0.9824835302659908
user_34318,0.9694788997900502
user_3224,0.7131978399922884
user_3885,0.9679132862800908
user_27122,0.9903179419520527
user_34660,0.9895918624572346
user_36297,0.9365057211143156
user_17863,0.9904717559027089
user_35450,0.995409197518573
user_29224,0.9940849287560819
user_1565,0.9818630045972585
user_19269,0.9467175947063071
user_32450,0.993627799805001
user_24409,0.7131978399922884
user_19149,0.9304257450345883
user_21979,0.8816171963218281
user_43833,0.9910427583949791
user_43465,0.9934845312484629
user_46657,0.9355495795945227
user_53235,0.989891694455679
user_49067,0.9849306583568657
user_1847,0.9914204647492211
user_50822,0.8904062011432523
user_43453,0.9876288492185468
user_22647,0.7314374109202949
user_7091,0.996657999849667
user_12063,0.9911137480907499
user_34810,0.7616105202523562
user_44192,0.7977254538563725
user_2800,0.9627605126379721
user_21805,0.735845030399441
user_7283,0.8695804718968843
user_7858,0.8251866542837332
user_12367,0.9200568628429606
user_41932,0.9903870970800808
user_50742,0.991293938812698
user_41963,0.9706073607190888
user_7949,0.9851433160662337
user_37870,0.9919981148941069
user_18990,0.9832648359534838
user_25567,0.7131978399922884
user_37975,0.9963779078646603
user_8659,0.954739014135462
user_31948,0.9383025471836316
user_3299,0.9673591252281696
user_2515,0.7131978399922884
user_32141,0.9881732247636675
user_42261,0.8855649210781255
user_23365,0.9846951518088338
user_40845,0.9923462308515668
user_44194,0.938015594106305
user_20575,0.8798764708382674
user_15245,0.9942223392861254
user_18166,0.9116834653622659
user_941,0.9943517332183615
user_30456,0.9921173594662525
user_12239,0.899935089448051
user_45242,0.929606008946605
user_20459,0.9756136592105301
user_30340,0.9847957440047286
user_8354,0.8897981153384875
user_619,0.915805474143009
user_31185,0.9750179094436026
user_35540,0.8728699944971203
user_47015,0.9760346422764171
user_18057,0.8143880110039343
user_55220,0.9932154041081243
user_3404,0.8609728682388089
user_44659,0.9921677392747232
user_40328,0.8990107377660073
user_5782,0.8734165075287104
user_8496,0.8432851390163113
user_36901,0.9376333404909493
user_48892,0.9418995705462044
user_52851,0.9775342881454343
user_31647,0.8808311146203833
user_12559,0.9890944135253253
user_42115,0.7842123158608305
user_51748,0.7985818938397106
user_3628,0.9091416934834282
user_43198,0.7131978399922884
user_1383,0.9499375124335705
user_10828,0.9996899415082218
user_22571,0.988350115633855
user_24737,0.9718851797490956
user_44042,0.9863078992661984
user_27928,0.9378840172284276
user_56365,0.998987234293764
user_37297,0.8777196353879121
user_30039,0.9933595100733219
user_20735,0.9761655787054794
user_17394,0.7131978399922884
user_41893,0.9594974291219875
user_36571,0.9258460509451758
user_45260,0.7131978399922884
user_31752,0.5497743370523045
user_11026,0.9920125771753251
user_23625,0.9892776117533477
user_49316,0.981519222847472
user_51325,0.9535531749488912
user_44023,0.8368056643975289
user_9777,0.49326675617349
user_22534,0.933691873641395
user_4385,0.9011845363051884
user_35242,0.7774876859614993
user_49025,0.9953298139198349
user_3350,0.9931708766155114
user_44944,0.9938394796044205
user_25001,0.96604414206179
user_44265,0.8764875354761003
user_43601,0.7781452952032535
user_20043,0.9976792556586651
user_2881,0.4422748967322674
user_11658,0.994230233949844
user_48213,0.8990107377660073
user_34096,0.9924385772770198
user_25008,0.9942272556938928
user_9747,0.9884270248147553
user_43873,0.9877899785031833
user_20836,0.5095173632105189
user_28722,0.8499445762202595
user_588,0.9949501749091474
user_17953,0.9842969082277587
user_44330,0.9200568628429606
user_42606,0.9786364653726416
user_36540,0.9931904637239315
user_26192,0.9842381767262405
user_57275,0.7131978399922884
user_47258,0.8251866542837332
user_19121,0.9292076110535482
user_26661,0.9795721396109641
user_36993,0.9859232749648361
user_376,0.981507104513169
user_10646,0.9732055172883957
user_19870,0.963293353958337
user_20566,0.9249614719539605
user_1254,0.8120871977945051
user_24508,0.9955054500467712
user_19044,0.9200568628429606
user_14104,0.9886257769268856
user_34903,0.9509961159496949
user_10024,0.9904334143331484
user_36620,0.9386078015460504
user_25110,0.9469868468950248
user_42357,0.9728749834842496
user_35418,0.9470871568675094
user_54540,0.985770536799119
user_929,0.9847974726478197
user_15846,0.9015440711376876
user_23954,0.9907274410726397
user_6888,0.9642779849540247
user_24106,0.9673645069499919
user_16318,0.9812591292596312
user_41696,0.9889111302602611
user_33917,0.9871932181673168
user_53607,0.9200568628429606
user_47859,0.9930970955074985
user_40378,0.4422748967322674
user_10484,0.9452861197686393
user_50768,0.9946162244330131
user_45894,0.8671764571708892
user_5804,0.9956579272139447
user_9865,0.9959935712032876
user_8844,0.9967306924392015
user_26570,0.7708134003900864
user_489,0.9200568628429606
user_19781,0.7673376208905274
user_49318,0.9011702927621671
user_28772,0.9116834653622659
user_30056,0.919943739401729
user_46548,0.9255088985764207
user_23699,0.9839352555791395
user_46206,0.8251866542837332
user_39254,0.7217913111852285
user_35169,0.8879735793962361
user_19474,0.989719937308099
user_39592,0.9955858124848261
user_13590,0.9556416840947903
user_51247,0.9816541299109967
user_10049,0.9244690366901901
user_13736,0.9937431820920872
user_33518,0.9544223774545111
user_41026,0.6278588899575552
user_33775,0.9539895002931391
user_47163,0.9990721177160731
user_14210,0.9933163416157331
user_33133,0.9200568628429606
user_16808,0.7616105202523562
user_32586,0.9200568628429606
user_8364,0.6278588899575552
user_20471,0.7935830278423274
user_41042,0.9952366244438395
user_38328,0.9200568628429606
user_44799,0.9200568628429606
user_2027,0.9623696639836277
user_8095,0.9952542264032235
user_38140,0.9949010361301963
user_762,0.9711112473544674
user_15941,0.9947438656094996
user_15713,0.9910647270335846
user_33876,0.9601696849526797
user_9160,0.9951417251943027
user_50676,0.915565943302484
user_24288,0.9084514754521895
user_32915,0.7131978399922884
user_54541,0.8838667640750473
user_31175,0.911845864150404
user_31145,0.9557876043151536
user_39660,0.8172239005967902
user_25759,0.9853508528242043
user_37166,0.9738003931408353
user_50865,0.9740735692943081
user_14535,0.9947195001630446
user_19902,0.4422748967322674
user_37162,0.7131978399922884
user_44751,0.7314374109202949
user_48899,0.960247771848983
user_37090,0.6328633879041125
user_35604,0.4422748967322674
user_36987,0.9890677370859333
user_29883,0.8771831469435662
user_24620,0.9555262197069746
user_36288,0.9519433979187293
user_50904,0.8750925172966157
user_34188,0.767297377783429
user_48324,0.9747144335191753
user_14123,0.8980815830553059
user_4356,0.903259064361782
user_31760,0.9876667712721591
user_51951,0.7131978399922884
user_7670,0.5497743370523045
user_38007,0.9901143038943211
user_48283,0.9905548130713283
user_18573,0.8990107377660073
user_1550,0.7981506309843532
user_12636,0.9200568628429606
user_14676,0.981031254472546
user_28075,0.7842123158608305
user_13911,0.9529856546800198
user_22498,0.8879735793962361
user_8101,0.9964539944464235
user_57139,0.9548099378961282
user_47255,0.9610456520137343
user_35501,0.997072453215244
user_16919,0.989340779078581
user_20168,0.989672161860343
user_41767,0.9191034522126673
user_5794,0.9367024206705085
user_53250,0.9309893691572437
user_43474,0.7131978399922884
user_46622,0.9979179588106927
user_13362,0.9904301891298755
user_184,0.9200568628429606
user_18599,0.973689307427991
user_19507,0.9927244777487333
user_49241,0.6278588899575552
user_20479,0.8137718929772118
user_56436,0.9941770016321164
user_49700,0.9200568628429606
user_42105,0.7493763182319816
user_10600,0.4422748967322674
user_14394,0.4422748967322674
user_26667,0.6496591090372928
user_46445,0.7131978399922884
user_50083,0.9852879173622456
user_24510,0.8904062011432523
user_17866,0.7822390017551274
user_6314,0.9766601028270236
user_27708,0.7131978399922884
user_52173,0.7566996469344738
user_6952,0.7131978399922884
user_4228,0.7131978399922884
user_1149,0.9903160504786443
user_38059,0.9912263349120746
user_7635,0.7729190271149052
user_33335,0.9850063695237251
user_49104,0.9263593448568144
user_32942,0.7217913111852285
user_43274,0.9679132862800908
user_9214,0.9672330730120977
user_39205,0.9465178607821707
user_38610,0.9831194225368989
user_3562,0.7131978399922884
user_38001,0.6888064859705658
user_22891,0.9582030631351641
user_29918,0.9261296615112048
user_13716,0.9875124018556652
user_12089,0.8659068638704265
user_35988,0.6888064859705658
user_37435,0.9845889071262961
user_40099,0.9900798192849327
user_25435,0.9928289702991462
user_12365,0.9539494212317862
user_52558,0.7131978399922884
user_34736,0.9548567202172991
user_52001,0.9838895203621998
user_43032,0.9519433979187293
user_28872,0.9705248923119123
user_1769,0.8903593040009835
user_12413,0.9623696639836277
user_9136,0.9556438904629511
user_35250,0.9927225311238547
user_20540,0.9035678847783576
user_31404,0.9408079346815019
user_21682,0.9679132862800908
user_2003,0.9808430003260924
user_51754,0.9722285660733503
user_2686,0.9914941883930029
user_15438,0.9522413474234106
user_23187,0.9914544226940399
user_40096,0.990780440564539
user_8764,0.9785624620095782
user_30505,0.9932905694625607
user_29329,0.9200568628429606
user_21417,0.9200568628429606
user_22199,0.7981506309843532
user_9123,0.9764983825207225
user_41200,0.9743439503052896
user_38145,0.9615268908200796
user_52854,0.8400902925057545
user_17431,0.8871148131390315
user_6002,0.4422748967322674
user_32928,0.9633256747502257
user_38995,0.9200568628429606
user_24575,0.9169405661435747
user_35139,0.9715922226519936
user_51825,0.8609728682388089
user_41784,0.8990107377660073
user_31532,0.8990107377660073
user_34797,0.9912298133251131
user_9469,0.8445982221999766
user_18539,0.7131978399922884
user_7788,0.9200568628429606
user_43868,0.9378840172284276
user_9969,0.7616105202523562
user_35945,0.9722093446263865
user_27267,0.8358405974108523
user_31696,0.9842422965703123
user_14296,0.9885632716051637
user_30788,0.7131978399922884
user_7762,0.9465178607821707
user_20972,0.9867142133280987
user_29144,0.9547650434768821
user_56611,0.7131978399922884
user_39456,0.9670987747694949
user_699,0.9903262610013329
user_49500,0.7314374109202949
user_36470,0.9386078015460504
user_49761,0.9963589550728551
user_34776,0.2559870924257054
user_23701,0.7131978399922884
user_53499,0.9200568628429606
user_51600,0.8715914694364489
user_46915,0.9925324473322825
user_12506,0.6648418340178445
user_55893,0.7131978399922884
user_32499,0.96604414206179
user_38086,0.4422748967322674
user_15032,0.9444489330390764
user_56505,0.9732479319755502
user_47728,0.9663267510747232
user_12221,0.9999079028397655
user_28609,0.9963651794480347
user_53652,0.9740103090547313
user_49399,0.9855493834746484
user_54100,0.9453069866790105
user_19608,0.9773240419331559
user_28813,0.7930591207314684
user_25558,0.9949068038768302
user_29703,0.9972571881665091
user_54316,0.993915320592434
user_38189,0.9867219190851804
user_3630,0.7066214196413093
user_37801,0.9831959302790556
user_10011,0.9519433979187293
user_27826,0.9823690270147848
user_14877,0.9465178607821707
user_22845,0.9966773666712034
user_2332,0.814894057749787
user_22479,0.9378840172284276
user_31508,0.9826798358836272
user_40160,0.41294904902579127
user_56052,0.9583314428153789
user_12684,0.9627605126379721
user_12473,0.4422748967322674
user_2128,0.9949944310111279
user_56746,0.9841106527888152
user_39895,0.9378840172284276
user_23240,0.9911784015303627
user_212,0.7131978399922884
user_38551,0.999890496714987
user_31044,0.9903130879770027
user_27770,0.8789168725661985
user_51000,0.9682298358228983
user_2085,0.8699334624086138
user_3768,0.9557876043151536
user_27415,0.9761655787054794
user_17674,0.7314374109202949
user_12219,0.7649333618605466
user_4256,0.7131978399922884
user_20034,0.9693869970492649
user_17509,0.9810960565511797
user_55887,0.9200568628429606
user_54720,0.9956124014408678
user_32880,0.8474826847766667
user_36607,0.9688663599090805
user_1983,0.9946766890462821
user_35635,0.7131978399922884
user_13422,0.988691702014568
user_43303,0.7131978399922884
user_54086,0.9200568628429606
user_50286,0.7893698673218384
user_55086,0.8911886762185747
user_17808,0.9903402417667347
user_10281,0.6462696885756599
user_40769,0.7493763182319816
user_47116,0.9200568628429606
user_35486,0.6462696885756599
user_2014,0.9679132862800908
user_17977,0.9906946317522061
